time,src_ip,dst_ip,src_port,dest_port,pkt_len,pkts_per_sec,is_ddos
1680712020.91285,127.0.0.1,127.0.0.1,64054,3500,16035,180.43208664327213,0
1680712020.91285,127.0.0.1,127.0.0.1,64432,3500,16035,180.5749465693555,0
1680712020.91285,127.0.0.1,127.0.0.1,64552,3500,16035,180.71780649543882,0
1680712020.9138489,127.0.0.1,127.0.0.1,64619,3500,16035,180.83485887665694,0
1680712020.914849,127.0.0.1,127.0.0.1,64207,3500,16035,180.9518470498153,0
1680712020.914849,127.0.0.1,127.0.0.1,64661,3500,16035,181.0946661871869,0
1680712020.9158492,127.0.0.1,127.0.0.1,64389,3500,16035,181.2116005454966,0
1680712020.9158492,127.0.0.1,127.0.0.1,64468,3500,16035,181.35439928509115,0
1680712020.9168491,127.0.0.1,127.0.0.1,64266,3500,16035,181.4712860319856,0
1680712020.9168491,127.0.0.1,127.0.0.1,64358,3500,16035,181.61406438448915,0
1680712020.9178483,127.0.0.1,127.0.0.1,64045,3500,16035,181.73091593576575,0
1680712020.9178483,127.0.0.1,127.0.0.1,64547,3500,16035,181.87367392157546,0
1680712020.9188483,127.0.0.1,127.0.0.1,64248,3500,16035,181.9904531999034,0
1680712020.9188483,127.0.0.1,127.0.0.1,64084,3500,16035,182.13319081025628,0
1680712020.9198508,127.0.0.1,127.0.0.1,64150,3500,16035,182.24984817407378,0
1680712020.9198508,127.0.0.1,127.0.0.1,64306,3500,16035,182.39256536136747,0
1680712020.9208496,127.0.0.1,127.0.0.1,64628,3500,16035,182.50926827781302,0
1680712020.9208496,127.0.0.1,127.0.0.1,64022,3500,16035,182.65196512556736,0
1680712020.9218507,127.0.0.1,127.0.0.1,64420,3500,16035,182.7685522769636,0
1680712020.9218507,127.0.0.1,127.0.0.1,64848,3500,16035,182.91122874244132,0
1680712020.922848,127.0.0.1,127.0.0.1,64053,3500,16035,183.0278618183003,0
1680712020.922848,127.0.0.1,127.0.0.1,64572,3500,16035,183.17051798495524,0
1680712020.9238467,127.0.0.1,127.0.0.1,64974,3500,16035,183.2870601870115,0
1680712020.9238467,127.0.0.1,127.0.0.1,64354,3500,16035,183.429696031515,0
1680712020.9248476,127.0.0.1,127.0.0.1,64431,3500,16035,183.54612854905417,0
1680712020.9258485,127.0.0.1,127.0.0.1,64686,3500,16035,183.66252783191285,0
1680712020.9258485,127.0.0.1,127.0.0.1,64384,3500,16035,183.80512296221713,0
1680712020.926847,127.0.0.1,127.0.0.1,64977,3500,16035,183.92153119572248,0
1680712020.926847,127.0.0.1,127.0.0.1,64661,3500,16035,184.06410602610677,0
1680712020.926847,127.0.0.1,127.0.0.1,64931,3500,16035,184.20668085649106,0
1680712020.9278488,127.0.0.1,127.0.0.1,64083,3500,16035,184.32292765670968,0
1680712020.9288473,127.0.0.1,127.0.0.1,64965,3500,16035,184.43922900646467,0
1680712020.9288473,127.0.0.1,127.0.0.1,64836,3500,16035,184.5817631865315,0
1680712020.9298487,127.0.0.1,127.0.0.1,64614,3500,16035,184.69793584650992,0
1680712020.9298487,127.0.0.1,127.0.0.1,64993,3500,16035,184.84044968589765,0
1680712020.9308498,127.0.0.1,127.0.0.1,64270,3500,16035,184.9565751418895,0
1680712020.9308498,127.0.0.1,127.0.0.1,64946,3500,16035,185.0990686512438,0
1680712020.9318476,127.0.0.1,127.0.0.1,64549,3500,16035,185.215228736559,0
1680712020.932848,127.0.0.1,127.0.0.1,64776,3500,16035,185.3312865612075,0
1680712020.932848,127.0.0.1,127.0.0.1,64040,3500,16035,185.47373951014,0
1680712020.9338472,127.0.0.1,127.0.0.1,64585,3500,16035,185.58977547425303,0
1680712020.9338472,127.0.0.1,127.0.0.1,64672,3500,16035,185.73220814921407,0
1680712020.9338472,127.0.0.1,127.0.0.1,64161,3500,16035,185.87464082417512,0
1680712020.9348469,127.0.0.1,127.0.0.1,64004,3500,16035,185.99059059783679,0
1680712020.9348469,127.0.0.1,127.0.0.1,64607,3500,16035,186.13300299492548,0
1680712020.9358492,127.0.0.1,127.0.0.1,64963,3500,16035,186.248829933655,0
1680712020.9358492,127.0.0.1,127.0.0.1,64487,3500,16035,186.3912220054697,0
1680712020.9368467,127.0.0.1,127.0.0.1,64583,3500,16035,186.5071221837349,0
1680712020.9368467,127.0.0.1,127.0.0.1,64352,3500,16035,186.6494940327301,0
1680712020.9378464,127.0.0.1,127.0.0.1,64630,3500,16035,186.76528402972008,0
1680712020.9378464,127.0.0.1,127.0.0.1,64416,3500,16035,186.90763561815734,0
1680712020.938846,127.0.0.1,127.0.0.1,64394,3500,16035,187.02337240951314,0
1680712020.938846,127.0.0.1,127.0.0.1,64596,3500,16035,187.16570374315813,0
1680712020.9398458,127.0.0.1,127.0.0.1,64721,3500,16035,187.28138735446956,0
1680712020.940849,127.0.0.1,127.0.0.1,64140,3500,16035,187.396942693578,0
1680712020.941849,127.0.0.1,127.0.0.1,64514,3500,16035,187.51255409085124,0
1680712020.941849,127.0.0.1,127.0.0.1,64368,3500,16035,187.65482461747555,0
1680712020.9428475,127.0.0.1,127.0.0.1,64082,3500,16035,187.77042109859548,0
1680712020.9438486,127.0.0.1,127.0.0.1,64396,3500,16035,187.8859146625855,0
1680712020.9438486,127.0.0.1,127.0.0.1,64836,3500,16035,188.02814472667527,0
1680712020.9438486,127.0.0.1,127.0.0.1,64739,3500,16035,188.17037479076504,0
1680712020.944849,127.0.0.1,127.0.0.1,64250,3500,16035,188.28581412277916,0
1680712020.9458535,127.0.0.1,127.0.0.1,64804,3500,16035,188.40111203535508,0
1680712020.9458535,127.0.0.1,127.0.0.1,64820,3500,16035,188.54330155387234,0
1680712020.9458535,127.0.0.1,127.0.0.1,64484,3500,16035,188.6854910723896,0
1680712020.946847,127.0.0.1,127.0.0.1,64344,3500,16035,188.80100982470768,0
1680712020.947851,127.0.0.1,127.0.0.1,64564,3500,16035,188.9162142359744,0
1680712020.947851,127.0.0.1,127.0.0.1,64820,3500,16035,189.05836338137394,0
1680712020.9488468,127.0.0.1,127.0.0.1,64698,3500,16035,189.17373258325551,0
1680712020.9488468,127.0.0.1,127.0.0.1,64520,3500,16035,189.3158616084871,0
1680712020.9498487,127.0.0.1,127.0.0.1,64926,3500,16035,189.43101758646696,0
1680712020.9498487,127.0.0.1,127.0.0.1,64759,3500,16035,189.57312637685442,0
1680712020.9508555,127.0.0.1,127.0.0.1,64811,3500,16035,189.68809439545691,0
1680712020.9508555,127.0.0.1,127.0.0.1,64786,3500,16035,189.83018285567823,0
1680712020.9518478,127.0.0.1,127.0.0.1,64117,3500,16035,189.945490120033,0
1680712020.9518478,127.0.0.1,127.0.0.1,64980,3500,16035,190.08755854944218,0
1680712020.9528525,127.0.0.1,127.0.0.1,64279,3500,16035,190.20247832017643,0
1680712020.9528525,127.0.0.1,127.0.0.1,64272,3500,16035,190.3445264742617,0
1680712020.9538467,127.0.0.1,127.0.0.1,64460,3500,16035,190.45967695047347,0
1680712020.9538467,127.0.0.1,127.0.0.1,64145,3500,16035,190.6017050466334,0
1680712020.9548488,127.0.0.1,127.0.0.1,64813,3500,16035,190.71658986924032,0
1680712020.9548488,127.0.0.1,127.0.0.1,64477,3500,16035,190.85859775447432,0
1680712020.9548488,127.0.0.1,127.0.0.1,64539,3500,16035,191.00060563970828,0
1680712020.9558494,127.0.0.1,127.0.0.1,64703,3500,16035,191.1154561782841,0
1680712020.9558494,127.0.0.1,127.0.0.1,64605,3500,16035,191.25744388718326,0
1680712020.9568481,127.0.0.1,127.0.0.1,64337,3500,16035,191.37229344419316,0
1680712020.9568481,127.0.0.1,127.0.0.1,64704,3500,16035,191.51426102093217,0
1680712020.9578488,127.0.0.1,127.0.0.1,64995,3500,16035,191.62900600525344,0
1680712020.9588544,127.0.0.1,127.0.0.1,64853,3500,16035,191.74358214477394,0
1680712020.9588544,127.0.0.1,127.0.0.1,64964,3500,16035,191.88550929662057,0
1680712020.9598525,127.0.0.1,127.0.0.1,64306,3500,16035,192.00024035160354,0
1680712020.9598525,127.0.0.1,127.0.0.1,64462,3500,16035,192.14214740286118,0
1680712020.96085,127.0.0.1,127.0.0.1,64505,3500,16035,192.25683887724193,0
1680712020.96085,127.0.0.1,127.0.0.1,64668,3500,16035,192.39872584320298,0
1680712020.9618533,127.0.0.1,127.0.0.1,64599,3500,16035,192.5132084998487,0
1680712020.9618533,127.0.0.1,127.0.0.1,64739,3500,16035,192.65507527103503,0
1680712020.9628472,127.0.0.1,127.0.0.1,64079,3500,16035,192.76975940554482,0
1680712020.9628472,127.0.0.1,127.0.0.1,64343,3500,16035,192.911606174791,0
1680712020.9638479,127.0.0.1,127.0.0.1,64478,3500,16035,193.02605522242462,0
1680712020.9638479,127.0.0.1,127.0.0.1,64947,3500,16035,193.16788186108914,0
1680712020.9648516,127.0.0.1,127.0.0.1,64943,3500,16035,193.2821933521667,0
1680712020.9648516,127.0.0.1,127.0.0.1,64255,3500,16035,193.42399980363564,0
1680712020.9658482,127.0.0.1,127.0.0.1,64953,3500,16035,193.5384548503682,0
1680712020.9658482,127.0.0.1,127.0.0.1,64343,3500,16035,193.680241264178,0
1680712020.9668548,127.0.0.1,127.0.0.1,64757,3500,16035,193.794368829465,0
1680712020.9668548,127.0.0.1,127.0.0.1,64992,3500,16035,193.93613501002787,0
1680712020.967854,127.0.0.1,127.0.0.1,64391,3500,16035,194.05041307511323,0
1680712020.967854,127.0.0.1,127.0.0.1,64272,3500,16035,194.19215917670206,0
1680712020.9688537,127.0.0.1,127.0.0.1,64648,3500,16035,194.30637167039376,0
1680712020.9688537,127.0.0.1,127.0.0.1,64312,3500,16035,194.44809768911762,0
1680712020.9698474,127.0.0.1,127.0.0.1,64594,3500,16035,194.56242208040706,0
1680712020.9698474,127.0.0.1,127.0.0.1,64353,3500,16035,194.70412814164553,0
1680712020.9698474,127.0.0.1,127.0.0.1,64312,3500,16035,194.845834202884,0
1680712020.9708476,127.0.0.1,127.0.0.1,64730,3500,16035,194.9599086789581,0
1680712020.9708476,127.0.0.1,127.0.0.1,64689,3500,16035,195.1015946591027,0
1680712020.971855,127.0.0.1,127.0.0.1,64327,3500,16035,195.21541892686946,0
1680712020.971855,127.0.0.1,127.0.0.1,64923,3500,16035,195.35708468806456,0
1680712020.9728498,127.0.0.1,127.0.0.1,64468,3500,16035,195.47119952596339,0
1680712020.9728498,127.0.0.1,127.0.0.1,64396,3500,16035,195.6128453227213,0
1680712020.9738486,127.0.0.1,127.0.0.1,64393,3500,16035,195.7268022994656,0
1680712020.9738486,127.0.0.1,127.0.0.1,64931,3500,16035,195.8684280608979,0
1680712020.974849,127.0.0.1,127.0.0.1,64997,3500,16035,195.98228645836832,0
1680712020.975852,127.0.0.1,127.0.0.1,64145,3500,16035,196.09603978637992,0
1680712020.975852,127.0.0.1,127.0.0.1,64823,3500,16035,196.23762537467334,0
1680712020.9768474,127.0.0.1,127.0.0.1,64081,3500,16035,196.35153836503406,0
1680712020.9768474,127.0.0.1,127.0.0.1,64385,3500,16035,196.49310400192306,0
1680712020.9778495,127.0.0.1,127.0.0.1,64263,3500,16035,196.6067791695678,0
1680712020.9778495,127.0.0.1,127.0.0.1,64864,3500,16035,196.7483247269253,0
1680712020.978848,127.0.0.1,127.0.0.1,64401,3500,16035,196.86204721684558,0
1680712020.978848,127.0.0.1,127.0.0.1,64451,3500,16035,197.00357277199788,0
1680712020.979852,127.0.0.1,127.0.0.1,64344,3500,16035,197.11709017329383,0
1680712020.979852,127.0.0.1,127.0.0.1,64335,3500,16035,197.25859562209016,0
1680712020.9808471,127.0.0.1,127.0.0.1,64556,3500,16035,197.37230701536868,0
1680712020.9808471,127.0.0.1,127.0.0.1,64117,3500,16035,197.5137925401109,0
1680712020.9818482,127.0.0.1,127.0.0.1,64769,3500,16035,197.6272853587155,0
1680712020.9818482,127.0.0.1,127.0.0.1,64404,3500,16035,197.7687508457296,0
1680712020.9828498,127.0.0.1,127.0.0.1,64410,3500,16035,197.88217814379763,0
1680712020.9828498,127.0.0.1,127.0.0.1,64812,3500,16035,198.02362358921852,0
1680712020.9838507,127.0.0.1,127.0.0.1,64062,3500,16035,198.13701875976466,0
1680712020.9838507,127.0.0.1,127.0.0.1,64848,3500,16035,198.27844418357606,0
1680712020.984847,127.0.0.1,127.0.0.1,64832,3500,16035,198.39191432243524,0
1680712020.984847,127.0.0.1,127.0.0.1,64268,3500,16035,198.53331982088318,0
1680712020.9858477,127.0.0.1,127.0.0.1,64071,3500,16035,198.6466175399487,0
1680712020.9858477,127.0.0.1,127.0.0.1,64537,3500,16035,198.7880030328597,0
1680712020.9868472,127.0.0.1,127.0.0.1,64659,3500,16035,198.90128221768558,0
1680712020.9868472,127.0.0.1,127.0.0.1,64775,3500,16035,199.0426477345425,0
1680712020.9868472,127.0.0.1,127.0.0.1,64270,3500,16035,199.1840132513994,0
1680712020.9878461,127.0.0.1,127.0.0.1,64667,3500,16035,199.29723392237537,0
1680712020.9878461,127.0.0.1,127.0.0.1,64560,3500,16035,199.4385794783487,0
1680712020.9888482,127.0.0.1,127.0.0.1,64970,3500,16035,199.5516608152565,0
1680712020.9888482,127.0.0.1,127.0.0.1,64685,3500,16035,199.6929863540775,0
1680712020.9888482,127.0.0.1,127.0.0.1,64262,3500,16035,199.8343118928985,0
1680712020.9898493,127.0.0.1,127.0.0.1,64718,3500,16035,199.9473481273403,0
1680712020.9898493,127.0.0.1,127.0.0.1,64457,3500,16035,200.06043999297867,0
1680712020.9908473,127.0.0.1,127.0.0.1,64451,3500,16035,200.20172561444264,0
1680712020.9918509,127.0.0.1,127.0.0.1,64956,3500,16035,200.3146104986341,0
1680712020.992848,127.0.0.1,127.0.0.1,64678,3500,16035,200.42764561901342,0
1680712020.992848,127.0.0.1,127.0.0.1,64545,3500,16035,200.56889131712404,0
1680712020.9938483,127.0.0.1,127.0.0.1,64362,3500,16035,200.6817801154021,0
1680712020.9938483,127.0.0.1,127.0.0.1,64435,3500,16035,200.82300585791822,0
1680712020.9938483,127.0.0.1,127.0.0.1,64150,3500,16035,200.96423160043432,0
1680712020.9948475,127.0.0.1,127.0.0.1,64511,3500,16035,201.07708245219357,0
1680712020.9948475,127.0.0.1,127.0.0.1,64109,3500,16035,201.21828826852234,0
1680712020.995853,127.0.0.1,127.0.0.1,64920,3500,16035,201.3309111551431,0
1680712020.995853,127.0.0.1,127.0.0.1,64482,3500,16035,201.47209692734165,0
1680712020.9968536,127.0.0.1,127.0.0.1,64284,3500,16035,201.58480349939333,0
1680712020.9968536,127.0.0.1,127.0.0.1,64740,3500,16035,201.72596932817441,0
1680712020.997848,127.0.0.1,127.0.0.1,64952,3500,16035,201.83880072407973,0
1680712020.997848,127.0.0.1,127.0.0.1,64977,3500,16035,201.9799467385721,0
1680712020.9988484,127.0.0.1,127.0.0.1,64015,3500,16035,202.0925566600023,0
1680712020.9988484,127.0.0.1,127.0.0.1,64763,3500,16035,202.23368274705538,0
1680712020.999848,127.0.0.1,127.0.0.1,64978,3500,16035,202.34626818351435,0
1680712020.999848,127.0.0.1,127.0.0.1,64487,3500,16035,202.48737436774275,0
1680712021.0008569,127.0.0.1,127.0.0.1,64054,3500,16035,202.59963555736272,0
1680712021.0008569,127.0.0.1,127.0.0.1,64790,3500,16035,202.7407216545475,0
1680712021.0018456,127.0.0.1,127.0.0.1,64363,3500,16035,202.8535107201867,0
1680712021.0018456,127.0.0.1,127.0.0.1,64370,3500,16035,202.99457713932455,0
1680712021.0028467,127.0.0.1,127.0.0.1,64108,3500,16035,203.10695990823564,0
1680712021.0028467,127.0.0.1,127.0.0.1,64193,3500,16035,203.2480064081719,0
1680712021.003858,127.0.0.1,127.0.0.1,64952,3500,16035,203.36004351125266,0
1680712021.003858,127.0.0.1,127.0.0.1,64794,3500,16035,203.50106989371537,0
1680712021.0048506,127.0.0.1,127.0.0.1,64080,3500,16035,203.61359569964264,0
1680712021.0048506,127.0.0.1,127.0.0.1,64209,3500,16035,203.754602344864,0
1680712021.0058484,127.0.0.1,127.0.0.1,64015,3500,16035,203.8669261657796,0
1680712021.0058484,127.0.0.1,127.0.0.1,64778,3500,16035,204.00791297502286,0
1680712021.0058484,127.0.0.1,127.0.0.1,64568,3500,16035,204.14889978426615,0
1680712021.0068474,127.0.0.1,127.0.0.1,64519,3500,16035,204.26111802152397,0
1680712021.0068474,127.0.0.1,127.0.0.1,64621,3500,16035,204.4020849766803,0
1680712021.007848,127.0.0.1,127.0.0.1,64992,3500,16035,204.51420365617898,0
1680712021.008854,127.0.0.1,127.0.0.1,64113,3500,16035,204.62613945610116,0
1680712021.008854,127.0.0.1,127.0.0.1,64945,3500,16035,204.7670665493905,0
1680712021.0098507,127.0.0.1,127.0.0.1,64511,3500,16035,204.87921219379953,0
1680712021.0098507,127.0.0.1,127.0.0.1,64344,3500,16035,205.02011949241975,0
1680712021.0108514,127.0.0.1,127.0.0.1,64294,3500,16035,205.13210360125714,0
1680712021.0108514,127.0.0.1,127.0.0.1,64902,3500,16035,205.27299103504922,0
1680712021.011848,127.0.0.1,127.0.0.1,64044,3500,16035,205.38504097964238,0
1680712021.011848,127.0.0.1,127.0.0.1,64642,3500,16035,205.52590863463527,0
1680712021.012847,127.0.0.1,127.0.0.1,64560,3500,16035,205.63783829489896,0
1680712021.012847,127.0.0.1,127.0.0.1,64325,3500,16035,205.7786861293475,0
1680712021.0138545,127.0.0.1,127.0.0.1,64863,3500,16035,205.89031561417175,0
1680712021.0138545,127.0.0.1,127.0.0.1,64917,3500,16035,206.03114346342906,0
1680712021.014848,127.0.0.1,127.0.0.1,64595,3500,16035,206.14312960255936,0
1680712021.014848,127.0.0.1,127.0.0.1,64611,3500,16035,206.283937751195,0
1680712021.0158477,127.0.0.1,127.0.0.1,64973,3500,16035,206.39569273982295,0
1680712021.0158477,127.0.0.1,127.0.0.1,64958,3500,16035,206.5364810704777,0
1680712021.0168505,127.0.0.1,127.0.0.1,64967,3500,16035,206.64809463196886,0
1680712021.0168505,127.0.0.1,127.0.0.1,64962,3500,16035,206.78886308880263,0
1680712021.0178504,127.0.0.1,127.0.0.1,64036,3500,16035,206.9005085912867,0
1680712021.0178504,127.0.0.1,127.0.0.1,64996,3500,16035,207.0412572365869,0
1680712021.0188487,127.0.0.1,127.0.0.1,64772,3500,16035,207.15290016520186,0
1680712021.0188487,127.0.0.1,127.0.0.1,64849,3500,16035,207.29362903759667,0
1680712021.0188487,127.0.0.1,127.0.0.1,64264,3500,16035,207.43435790999152,0
1680712021.0198493,127.0.0.1,127.0.0.1,64607,3500,16035,207.54586031347463,0
1680712021.0198493,127.0.0.1,127.0.0.1,64055,3500,16035,207.68656937131428,0
1680712021.0208526,127.0.0.1,127.0.0.1,64390,3500,16035,207.7979438996031,0
1680712021.0208526,127.0.0.1,127.0.0.1,64950,3500,16035,207.93863309655612,0
1680712021.02185,127.0.0.1,127.0.0.1,64012,3500,16035,208.0501237962465,0
1680712021.02185,127.0.0.1,127.0.0.1,64802,3500,16035,208.19079325114595,0
1680712021.0228474,127.0.0.1,127.0.0.1,64921,3500,16035,208.30223991420252,0
1680712021.0228474,127.0.0.1,127.0.0.1,64244,3500,16035,208.4428896373046,0
1680712021.0238552,127.0.0.1,127.0.0.1,64409,3500,16035,208.55397764021004,0
1680712021.0248494,127.0.0.1,127.0.0.1,64211,3500,16035,208.66543289158892,0
1680712021.0248494,127.0.0.1,127.0.0.1,64890,3500,16035,208.8060430215698,0
1680712021.025849,127.0.0.1,127.0.0.1,64132,3500,16035,208.9172863976544,0
1680712021.025849,127.0.0.1,127.0.0.1,64819,3500,16035,209.05787676535132,0
1680712021.026855,127.0.0.1,127.0.0.1,64659,3500,16035,209.1688868535835,0
1680712021.026855,127.0.0.1,127.0.0.1,64824,3500,16035,209.30945734206037,0
1680712021.027847,127.0.0.1,127.0.0.1,64903,3500,16035,209.42082319252646,0
1680712021.027847,127.0.0.1,127.0.0.1,64695,3500,16035,209.56137408057512,0
1680712021.0288491,127.0.0.1,127.0.0.1,64387,3500,16035,209.6723942283633,0
1680712021.0288491,127.0.0.1,127.0.0.1,64891,3500,16035,209.7834955579477,0
1680712021.0298474,127.0.0.1,127.0.0.1,64754,3500,16035,209.92400694144266,0
1680712021.0308475,127.0.0.1,127.0.0.1,64806,3500,16035,210.03500111909526,0
1680712021.0308475,127.0.0.1,127.0.0.1,64485,3500,16035,210.1754927586398,0
1680712021.0318475,127.0.0.1,127.0.0.1,64144,3500,16035,210.28644305231566,0
1680712021.0328555,127.0.0.1,127.0.0.1,64639,3500,16035,210.3971226367329,0
1680712021.0328555,127.0.0.1,127.0.0.1,64387,3500,16035,210.53757465451443,0
1680712021.0338469,127.0.0.1,127.0.0.1,64402,3500,16035,210.64869672114298,0
1680712022.3988984,127.0.0.1,127.0.0.1,64667,3500,16035,176.88139884545885,0
1680712022.4009507,127.0.0.1,127.0.0.1,64625,3500,16035,176.956444523643,0
1680712022.401951,127.0.0.1,127.0.0.1,64016,3500,16035,177.0533906203119,0
1680712022.4028957,127.0.0.1,127.0.0.1,64424,3500,16035,177.1514779820901,0
1680712022.4038973,127.0.0.1,127.0.0.1,64205,3500,16035,177.2275276915401,0
1680712022.4058962,127.0.0.1,127.0.0.1,64656,3500,16035,177.32438189755803,0
1680712022.4149332,127.0.0.1,127.0.0.1,64372,3500,16035,177.25351770553635,0
1680712024.44612,125.10.214.158,127.0.0.1,54831,3500,42,0.09493850777849694,1
1680712024.4480922,125.10.214.161,127.0.0.1,52558,3500,42,0.18984147009929542,1
1680712024.449095,125.10.214.153,127.0.0.1,50832,3500,42,0.28473510251700757,1
1680712024.450154,125.10.214.161,127.0.0.1,50762,3500,42,0.37960864633145674,1
1680712024.4511535,125.10.214.159,127.0.0.1,52799,3500,42,0.4744658048183725,1
1680712024.4531457,125.10.214.155,127.0.0.1,54598,3500,42,0.5692513496176188,1
1680712024.4540946,125.10.214.154,127.0.0.1,51749,3500,42,0.6640667901713929,1
1680712024.4621155,125.10.214.154,127.0.0.1,52346,3500,42,0.7583564303916794,1
1680712024.464118,125.10.214.159,127.0.0.1,51513,3500,42,0.852989066415478,1
1680712024.4651396,125.10.214.158,127.0.0.1,54407,3500,42,0.9476738699045633,1
1680712024.4660861,125.10.214.156,127.0.0.1,53109,3500,42,1.0423477589328798,1
1680712024.4671488,125.10.214.155,127.0.0.1,53226,3500,41,1.1368843697702744,1
1680712024.4691684,125.10.214.158,127.0.0.1,54991,3500,42,1.2315058436952868,1
1680712024.470094,125.10.214.160,127.0.0.1,53097,3500,42,1.3261207913266115,1
1680712024.4791296,125.10.214.153,127.0.0.1,53515,3500,42,1.419628677236865,1
1680712024.4810922,125.10.214.152,127.0.0.1,52743,3500,42,1.5139893654377607,1
1680712024.482148,125.10.214.154,127.0.0.1,51613,3500,42,1.6084530218477995,1
1680712024.4831116,125.10.214.160,127.0.0.1,51288,3500,42,1.7029126352431398,1
1680712024.4840932,125.10.214.158,127.0.0.1,50332,3500,42,1.797351985983448,1
1680712024.4860935,125.10.214.155,127.0.0.1,52184,3500,41,1.8915915199883753,1
1680712024.4961433,125.10.214.153,127.0.0.1,53521,3500,42,1.9842850177807654,1
1680712024.497089,125.10.214.154,127.0.0.1,51472,3500,42,2.078589065865963,1
1680712024.4980903,125.10.214.160,127.0.0.1,52411,3500,42,2.172864813105996,1
1680712024.4991453,125.10.214.154,127.0.0.1,52772,3500,42,2.267111236542114,1
1680712024.5011446,125.10.214.153,127.0.0.1,52819,3500,42,2.3611282650477805,1
1680712024.5021412,125.10.214.158,127.0.0.1,52394,3500,42,2.455342291367377,1
1680712024.5091476,125.10.214.155,127.0.0.1,53267,3500,42,2.5480925656612,1
1680712024.5110953,125.10.214.157,127.0.0.1,52734,3500,42,2.6419807516433966,1
1680712024.512149,125.10.214.155,127.0.0.1,54106,3500,42,2.7360651497383564,1
1680712024.5131404,125.10.214.152,127.0.0.1,51361,3500,42,2.8301475189005267,1
1680712024.5151436,125.10.214.154,127.0.0.1,50165,3500,42,2.9239332113163443,1
1680712024.5161428,125.10.214.154,127.0.0.1,51081,3500,42,3.0179692055797984,1
1680712024.5171487,125.10.214.159,127.0.0.1,54846,3500,42,3.111985519013714,1
1680712024.518144,125.10.214.153,127.0.0.1,51872,3500,42,3.205987241142364,1
1680712024.525599,125.10.214.159,127.0.0.1,54446,3500,42,3.297962613847734,1
1680712024.527601,125.10.214.159,127.0.0.1,52183,3500,42,3.391550323049247,1
1680712024.5285475,125.10.214.152,127.0.0.1,51614,3500,42,3.4854492512963144,1
1680712024.5295515,125.10.214.156,127.0.0.1,53038,3500,42,3.5793120642765266,1
1680712024.5305436,125.10.214.159,127.0.0.1,53772,3500,42,3.6731612502771243,1
1680712024.5315406,125.10.214.153,127.0.0.1,52563,3500,42,3.766991123985671,1
1680712024.532544,125.10.214.159,127.0.0.1,54231,3500,42,3.860801124735986,1
1680712024.5355442,125.10.214.152,127.0.0.1,51317,3500,42,3.953849955953684,1
1680712024.5445442,125.10.214.152,127.0.0.1,54281,3500,42,4.04456244671408,1
1680712024.5455432,125.10.214.156,127.0.0.1,54574,3500,42,4.1382331973934265,1
1680712024.546542,125.10.214.159,127.0.0.1,51204,3500,42,4.2318864430818,1
1680712024.5485425,125.10.214.153,127.0.0.1,51647,3500,42,4.3251146478955835,1
1680712024.5495462,125.10.214.153,127.0.0.1,50000,3500,42,4.418721857676982,1
1680712024.559541,125.10.214.155,127.0.0.1,53310,3500,42,4.508500760510266,1
1680712024.560545,125.10.214.160,127.0.0.1,54218,3500,42,4.601993887113439,1
1680712024.5625436,125.10.214.157,127.0.0.1,50327,3500,42,4.6950308211918195,1
1680712024.563541,125.10.214.152,127.0.0.1,51819,3500,42,4.7884830079309335,1
1680712024.564544,125.10.214.157,127.0.0.1,51451,3500,42,4.881915072232167,1
1680712024.5655968,125.10.214.161,127.0.0.1,51559,3500,42,4.975306268735472,1
1680712024.5735595,125.10.214.155,127.0.0.1,51999,3500,42,5.065393648499335,1
1680712024.575555,125.10.214.156,127.0.0.1,54724,3500,41,5.158231659971797,1
1680712024.5765467,125.10.214.160,127.0.0.1,50732,3500,42,5.251529315671566,1
1680712024.5775433,125.10.214.155,127.0.0.1,54054,3500,42,5.344807112586579,1
1680712024.5785434,125.10.214.159,127.0.0.1,51805,3500,41,5.43806565429717,1
1680712024.5795426,125.10.214.161,127.0.0.1,52256,3500,42,5.531307201492754,1
1680712024.5815432,125.10.214.158,127.0.0.1,54834,3500,41,5.624003358782168,1
1680712024.5875785,125.10.214.160,127.0.0.1,53894,3500,42,5.714503986097712,1
1680712024.588586,125.10.214.158,127.0.0.1,53378,3500,42,5.807636206241231,1
1680712024.5895386,125.10.214.159,127.0.0.1,50755,3500,42,5.900781287369609,1
1680712024.5905457,125.10.214.160,127.0.0.1,51832,3500,42,5.9938791017424835,1
1680712024.5915365,125.10.214.157,127.0.0.1,51241,3500,42,6.086968597662386,1
1680712024.592541,125.10.214.155,127.0.0.1,50205,3500,42,6.180032955375759,1
1680712024.592541,125.10.214.161,127.0.0.1,52937,3500,42,6.273669818335997,1
1680712024.5935657,125.10.214.160,127.0.0.1,53978,3500,42,6.366695785044006,1
1680712024.5935657,125.10.214.153,127.0.0.1,51895,3500,42,6.46032366423583,1
1680712024.5945654,125.10.214.158,127.0.0.1,54480,3500,42,6.553338159033378,1
1680712024.595539,125.10.214.157,127.0.0.1,53331,3500,42,6.6463514136561646,1
1680712024.595539,125.10.214.160,127.0.0.1,53536,3500,42,6.7399619969470965,1
1680712024.596536,125.10.214.159,127.0.0.1,53698,3500,43,6.8329349740811525,1
1680712024.597536,125.10.214.161,127.0.0.1,53618,3500,42,6.92588843950306,1
1680712024.597536,125.10.214.152,127.0.0.1,53002,3500,41,7.019481526523371,1
